id,year,epi_week,from_date,to_date,state,city,disease,num_deaths
13415,1898,189802,1898-01-09,1898-01-15,OH,CLEVELAND,TUBERCULOSIS,1
13416,1898,189802,1898-01-09,1898-01-15,OH,CLEVELAND,TYPHOID FEVER,2
13417,1898,189802,1898-01-09,1898-01-15,OH,CLEVELAND,DIPHTHERIA,4
13418,1898,189802,1898-01-09,1898-01-15,IN,COLUMBUS,TUBERCULOSIS,1
13419,1898,189801,1898-01-02,1898-01-08,OH,COLUMBUS,TUBERCULOSIS,5
13420,1898,189801,1898-01-02,1898-01-08,OH,COLUMBUS,DIPHTHERIA,1
13421,1898,189802,1898-01-08,1898-01-14,OH,DAYTON,TUBERCULOSIS,2
13422,1898,189802,1898-01-08,1898-01-14,OH,DAYTON,DIPHTHERIA,1
13423,1898,189801,1898-01-02,1898-01-08,MA,DEDHAM,TUBERCULOSIS,1
13424,1897,189751,1897-12-19,1897-12-25,CO,DENVER,TUBERCULOSIS,21
13425,1897,189751,1897-12-19,1897-12-25,CO,DENVER,SCARLET FEVER,1
13426,1897,189751,1897-12-19,1897-12-25,CO,DENVER,DIPHTHERIA,1
13427,1897,189752,1897-12-26,1898-01-01,CO,DENVER,TUBERCULOSIS,10
13428,1898,189801,1898-01-02,1898-01-08,CO,DENVER,TUBERCULOSIS,10
13429,1898,189801,1898-01-02,1898-01-08,CO,DENVER,SCARLET FEVER,1
13430,1898,189802,1898-01-09,1898-01-15,MI,DETROIT,TUBERCULOSIS,8
13431,1898,189802,1898-01-09,1898-01-15,MI,DETROIT,DIPHTHERIA,3
13432,1898,189802,1898-01-09,1898-01-15,PA,ERIE,TUBERCULOSIS,4
13433,1898,189801,1898-01-02,1898-01-08,MA,FITCHBURG,TUBERCULOSIS,2
13434,1898,189802,1898-01-09,1898-01-15,MI,GRAND RAPIDS,TUBERCULOSIS,2
13435,1898,189801,1898-01-02,1898-01-08,WI,GREEN BAY,DIPHTHERIA,2
13436,1898,189802,1898-01-09,1898-01-15,MA,HAVERHILL,TUBERCULOSIS,5
13437,1898,189802,1898-01-09,1898-01-15,NJ,HOBOKEN,TUBERCULOSIS,1
13438,1898,189802,1898-01-09,1898-01-15,PA,JOHNSTOWN,TUBERCULOSIS,1
13439,1898,189801,1898-01-02,1898-01-08,MA,LAWRENCE,TYPHOID FEVER,1
13440,1898,189801,1898-01-02,1898-01-08,MA,LAWRENCE,DIPHTHERIA,1
13441,1898,189802,1898-01-09,1898-01-15,MA,LOWELL,TUBERCULOSIS,4
13442,1898,189802,1898-01-09,1898-01-15,MA,LOWELL,DIPHTHERIA,1
13443,1898,189802,1898-01-09,1898-01-15,VA,LYNCHBURG,TUBERCULOSIS,1
13444,1898,189802,1898-01-09,1898-01-15,NH,MANCHESTER,TUBERCULOSIS,1
13445,1898,189802,1898-01-09,1898-01-15,NH,MANCHESTER,DIPHTHERIA,1
13446,1898,189801,1898-01-02,1898-01-08,TN,MEMPHIS,TUBERCULOSIS,4
13447,1898,189802,1898-01-09,1898-01-15,TN,MEMPHIS,TUBERCULOSIS,4
13448,1898,189801,1898-01-02,1898-01-08,MN,MINNEAPOLIS,TUBERCULOSIS,7
13449,1898,189801,1898-01-02,1898-01-08,MN,MINNEAPOLIS,TYPHOID FEVER,1
13450,1898,189802,1898-01-09,1898-01-15,TN,NASHVILLE,TUBERCULOSIS,4
13451,1898,189802,1898-01-09,1898-01-15,TN,NASHVILLE,TYPHOID FEVER,1
13452,1898,189802,1898-01-09,1898-01-15,MA,NEW BEDFORD,TUBERCULOSIS,3
13453,1898,189802,1898-01-09,1898-01-15,MA,NEW BEDFORD,DIPHTHERIA,2
13454,1898,189801,1898-01-02,1898-01-08,LA,NEW ORLEANS,TUBERCULOSIS,16
13455,1898,189801,1898-01-02,1898-01-08,LA,NEW ORLEANS,YELLOW FEVER,1
13456,1898,189801,1898-01-02,1898-01-08,LA,NEW ORLEANS,TYPHOID FEVER,2
13457,1898,189801,1898-01-02,1898-01-08,LA,NEW ORLEANS,DIPHTHERIA,2
13458,1898,189802,1898-01-09,1898-01-15,NY,NEW YORK,TUBERCULOSIS,72
13459,1898,189802,1898-01-09,1898-01-15,NY,NEW YORK,TYPHOID FEVER,3
13460,1898,189802,1898-01-09,1898-01-15,NY,NEW YORK,SCARLET FEVER,17
13461,1898,189802,1898-01-09,1898-01-15,NY,NEW YORK,DIPHTHERIA,15
13462,1898,189802,1898-01-09,1898-01-15,NY,NEW YORK,WHOOPING COUGH,2
13463,1898,189802,1898-01-09,1898-01-15,NY,ONEONTA,DIPHTHERIA,1
13464,1898,189802,1898-01-09,1898-01-15,PA,PHILADELPHIA,TUBERCULOSIS,50
13465,1898,189802,1898-01-09,1898-01-15,PA,PHILADELPHIA,TYPHOID FEVER,17
13466,1898,189802,1898-01-09,1898-01-15,PA,PHILADELPHIA,SCARLET FEVER,2
13467,1898,189802,1898-01-09,1898-01-15,PA,PHILADELPHIA,DIPHTHERIA,24
13468,1898,189801,1898-01-02,1898-01-08,PA,PITTSBURGH,TUBERCULOSIS,6
13469,1898,189801,1898-01-02,1898-01-08,PA,PITTSBURGH,TYPHOID FEVER,7
13470,1898,189801,1898-01-02,1898-01-08,PA,PITTSBURGH,DIPHTHERIA,2
13471,1898,189801,1898-01-02,1898-01-08,PA,PITTSBURGH,WHOOPING COUGH,5
13472,1898,189802,1898-01-09,1898-01-15,ME,PORTLAND,TUBERCULOSIS,1
13473,1898,189802,1898-01-09,1898-01-15,ME,PORTLAND,DIPHTHERIA,2
13474,1898,189801,1898-01-02,1898-01-08,NY,POUGHKEEPSIE,TUBERCULOSIS,2
13475,1898,189802,1898-01-09,1898-01-15,RI,PROVIDENCE,TUBERCULOSIS,2
13476,1898,189802,1898-01-09,1898-01-15,RI,PROVIDENCE,TYPHOID FEVER,2
13477,1898,189802,1898-01-09,1898-01-15,RI,PROVIDENCE,SCARLET FEVER,1
13478,1898,189802,1898-01-09,1898-01-15,RI,PROVIDENCE,DIPHTHERIA,2
13479,1898,189802,1898-01-11,1898-01-17,PA,READING,TUBERCULOSIS,4
13480,1898,189802,1898-01-11,1898-01-17,PA,READING,DIPHTHERIA,1
13481,1898,189802,1898-01-11,1898-01-17,PA,READING,WHOOPING COUGH,1
13482,1897,189752,1897-12-27,1898-01-02,MO,ST LOUIS,TUBERCULOSIS,20
13483,1897,189752,1897-12-27,1898-01-02,MO,ST LOUIS,TYPHOID FEVER,1
13484,1897,189752,1897-12-27,1898-01-02,MO,ST LOUIS,DIPHTHERIA,4
13485,1897,189752,1897-12-27,1898-01-02,MO,ST LOUIS,WHOOPING COUGH,1
13486,1898,189801,1898-01-03,1898-01-09,MO,ST LOUIS,TUBERCULOSIS,18
13487,1898,189801,1898-01-03,1898-01-09,MO,ST LOUIS,TYPHOID FEVER,4
13488,1898,189801,1898-01-03,1898-01-09,MO,ST LOUIS,SCARLET FEVER,1
13489,1898,189801,1898-01-03,1898-01-09,MO,ST LOUIS,DIPHTHERIA,3
13490,1898,189801,1898-01-02,1898-01-08,UT,SALT LAKE CITY,TUBERCULOSIS,2
13491,1898,189802,1898-01-09,1898-01-15,PA,SCRANTON,DIPHTHERIA,2
13492,1898,189801,1898-01-02,1898-01-08,WA,SPOKANE,TUBERCULOSIS,1
13493,1898,189801,1898-01-04,1898-01-10,IL,SPRINGFIELD,TUBERCULOSIS,6
13494,1898,189801,1898-01-02,1898-01-08,MA,TAUNTON,TUBERCULOSIS,1
13495,1898,189801,1898-01-02,1898-01-08,MA,TAUNTON,SCARLET FEVER,1
13496,1898,189802,1898-01-09,1898-01-15,MA,TAUNTON,TUBERCULOSIS,1
13497,1898,189801,1898-01-02,1898-01-08,NY,UTICA,TUBERCULOSIS,2
13498,1898,189801,1898-01-02,1898-01-08,NY,UTICA,DIPHTHERIA,1
13499,1898,189801,1898-01-02,1898-01-08,DC,WASHINGTON,TUBERCULOSIS,9
13500,1898,189801,1898-01-02,1898-01-08,DC,WASHINGTON,TYPHOID FEVER,3
13501,1898,189801,1898-01-02,1898-01-08,DC,WASHINGTON,DIPHTHERIA,4
13502,1898,189802,1898-01-09,1898-01-15,DE,WILMINGTON,DIPHTHERIA,3
13503,1898,189801,1898-01-01,1898-01-07,MA,WORCESTER,TUBERCULOSIS,3
13504,1898,189801,1898-01-01,1898-01-07,MA,WORCESTER,TYPHOID FEVER,1
13505,1898,189802,1898-01-08,1898-01-14,MA,WORCESTER,TUBERCULOSIS,3
13506,1898,189801,1898-01-01,1898-01-07,NY,YONKERS,TUBERCULOSIS,4
13507,1898,189801,1898-01-01,1898-01-07,NY,YONKERS,DIPHTHERIA,1
13508,1898,189802,1898-01-08,1898-01-14,NY,YONKERS,SCARLET FEVER,1
13509,1898,189802,1898-01-08,1898-01-14,NY,YONKERS,WHOOPING COUGH,1
13510,1898,189803,1898-01-16,1898-01-22,PA,ALLEGHENY,TUBERCULOSIS,6
13511,1898,189803,1898-01-16,1898-01-22,PA,ALLEGHENY,TYPHOID FEVER,3
13512,1898,189803,1898-01-16,1898-01-22,PA,ALLEGHENY,DIPHTHERIA,1
13513,1898,189803,1898-01-16,1898-01-22,MA,AMESBURY,DIPHTHERIA,1
13514,1898,189803,1898-01-16,1898-01-22,MD,BALTIMORE,TUBERCULOSIS,24
13515,1898,189803,1898-01-16,1898-01-22,MD,BALTIMORE,TYPHOID FEVER,4
13516,1898,189803,1898-01-16,1898-01-22,MD,BALTIMORE,DIPHTHERIA,10
13517,1898,189803,1898-01-16,1898-01-22,MD,BALTIMORE,WHOOPING COUGH,1
13518,1898,189803,1898-01-16,1898-01-22,NY,BINGHAMTON,TYPHOID FEVER,1
13519,1898,189803,1898-01-16,1898-01-22,MA,BOSTON,TUBERCULOSIS,27
13520,1898,189803,1898-01-16,1898-01-22,MA,BOSTON,SCARLET FEVER,1
13521,1898,189803,1898-01-16,1898-01-22,MA,BOSTON,DIPHTHERIA,3
13522,1898,189802,1898-01-09,1898-01-15,MA,BROCKTON,TUBERCULOSIS,4
13523,1898,189803,1898-01-16,1898-01-22,MA,CAMBRIDGE,TUBERCULOSIS,6
13524,1898,189803,1898-01-16,1898-01-22,MA,CAMBRIDGE,TYPHOID FEVER,1
13525,1898,189803,1898-01-16,1898-01-22,MA,CAMBRIDGE,WHOOPING COUGH,1
13526,1898,189802,1898-01-09,1898-01-15,SC,CHARLESTON,TUBERCULOSIS,1
13527,1898,189802,1898-01-09,1898-01-15,SC,CHARLESTON,TYPHOID FEVER,1
13528,1898,189802,1898-01-09,1898-01-15,SC,CHARLESTON,WHOOPING COUGH,1
13529,1898,189802,1898-01-09,1898-01-15,IL,CHICAGO,TUBERCULOSIS,55
13530,1898,189802,1898-01-09,1898-01-15,IL,CHICAGO,TYPHOID FEVER,3
13531,1898,189802,1898-01-09,1898-01-15,IL,CHICAGO,SCARLET FEVER,1
13532,1898,189802,1898-01-09,1898-01-15,IL,CHICAGO,DIPHTHERIA,13
13533,1898,189802,1898-01-09,1898-01-15,IL,CHICAGO,WHOOPING COUGH,1
13534,1898,189803,1898-01-15,1898-01-21,OH,CINCINNATI,TUBERCULOSIS,18
13535,1898,189803,1898-01-15,1898-01-21,OH,CINCINNATI,TYPHOID FEVER,1
13536,1898,189803,1898-01-15,1898-01-21,OH,CINCINNATI,SCARLET FEVER,3
13537,1898,189803,1898-01-15,1898-01-21,OH,CINCINNATI,DIPHTHERIA,1
13538,1898,189803,1898-01-15,1898-01-21,OH,CINCINNATI,WHOOPING COUGH,2
13539,1898,189803,1898-01-16,1898-01-22,OH,CLEVELAND,TUBERCULOSIS,5
13540,1898,189803,1898-01-16,1898-01-22,OH,CLEVELAND,TYPHOID FEVER,2
13541,1898,189803,1898-01-16,1898-01-22,OH,CLEVELAND,SCARLET FEVER,1
13542,1898,189803,1898-01-16,1898-01-22,OH,CLEVELAND,DIPHTHERIA,3
13543,1898,189803,1898-01-16,1898-01-22,OH,CLEVELAND,WHOOPING COUGH,1
13544,1898,189803,1898-01-16,1898-01-22,OH,COLUMBUS,TUBERCULOSIS,4
13545,1898,189803,1898-01-15,1898-01-21,OH,DAYTON,TUBERCULOSIS,2
13546,1898,189803,1898-01-16,1898-01-22,MI,DETROIT,TUBERCULOSIS,8
13547,1898,189803,1898-01-16,1898-01-22,MI,DETROIT,DIPHTHERIA,3
13548,1898,189803,1898-01-16,1898-01-22,NJ,ELIZABETH,SCARLET FEVER,1
13549,1898,189802,1898-01-09,1898-01-15,MA,EVERETT,TUBERCULOSIS,2
13550,1898,189803,1898-01-16,1898-01-22,MA,FALL RIVER,TUBERCULOSIS,4
13551,1898,189802,1898-01-09,1898-01-15,MA,FITCHBURG,TUBERCULOSIS,1
13552,1898,189803,1898-01-16,1898-01-22,MA,HAVERHILL,TYPHOID FEVER,1
13553,1898,189803,1898-01-16,1898-01-22,NJ,HOBOKEN,TUBERCULOSIS,1
13554,1898,189802,1898-01-09,1898-01-15,FL,JACKSONVILLE,TUBERCULOSIS,1
13555,1898,189802,1898-01-10,1898-01-16,NJ,JERSEY CITY,TUBERCULOSIS,12
13556,1898,189802,1898-01-10,1898-01-16,NJ,JERSEY CITY,TYPHOID FEVER,3
13557,1898,189802,1898-01-10,1898-01-16,NJ,JERSEY CITY,DIPHTHERIA,3
13558,1897,189750,1897-12-09,1897-12-15,IA,KEOKUK,DIPHTHERIA,2
13559,1897,189751,1897-12-16,1897-12-22,IA,KEOKUK,DIPHTHERIA,1
13560,1897,189751,1897-12-22,1897-12-28,IA,KEOKUK,DIPHTHERIA,4
13561,1898,189802,1898-01-09,1898-01-15,MA,LAWRENCE,DIPHTHERIA,1
13562,1898,189803,1898-01-16,1898-01-22,MA,LAWRENCE,TUBERCULOSIS,1
13563,1898,189803,1898-01-16,1898-01-22,MA,LAWRENCE,TYPHOID FEVER,1
13564,1898,189803,1898-01-16,1898-01-22,MA,LAWRENCE,DIPHTHERIA,1
13565,1898,189803,1898-01-16,1898-01-22,MA,LOWELL,TUBERCULOSIS,2
13566,1898,189803,1898-01-16,1898-01-22,MA,LOWELL,TYPHOID FEVER,1
13567,1898,189803,1898-01-16,1898-01-22,MA,LOWELL,DIPHTHERIA,3
13568,1898,189803,1898-01-16,1898-01-22,NH,MANCHESTER,TUBERCULOSIS,1
13569,1898,189803,1898-01-16,1898-01-22,NH,MANCHESTER,DIPHTHERIA,1
13570,1898,189803,1898-01-16,1898-01-22,MA,MEDFORD,WHOOPING COUGH,1
13571,1898,189803,1898-01-16,1898-01-22,TN,MEMPHIS,TUBERCULOSIS,3
13572,1898,189802,1898-01-09,1898-01-15,NY,MIDDLETOWN,TUBERCULOSIS,2
13573,1898,189802,1898-01-09,1898-01-15,NY,MIDDLETOWN,SCARLET FEVER,1
13574,1898,189802,1898-01-09,1898-01-15,WI,MILWAUKEE,TUBERCULOSIS,9
13575,1898,189802,1898-01-09,1898-01-15,WI,MILWAUKEE,TYPHOID FEVER,3
13576,1898,189802,1898-01-09,1898-01-15,WI,MILWAUKEE,DIPHTHERIA,3
13577,1898,189802,1898-01-09,1898-01-15,WI,MILWAUKEE,WHOOPING COUGH,1
13578,1898,189802,1898-01-09,1898-01-15,MN,MINNEAPOLIS,TUBERCULOSIS,2
13579,1898,189802,1898-01-09,1898-01-15,MN,MINNEAPOLIS,TYPHOID FEVER,3
13580,1898,189802,1898-01-09,1898-01-15,AL,MOBILE,TUBERCULOSIS,2
13581,1898,189802,1898-01-09,1898-01-15,AL,MOBILE,TYPHOID FEVER,1
13582,1898,189802,1898-01-09,1898-01-15,AL,MOBILE,DIPHTHERIA,1
13583,1898,189803,1898-01-16,1898-01-22,AL,MOBILE,TUBERCULOSIS,1
13584,1898,189803,1898-01-16,1898-01-22,TN,NASHVILLE,TUBERCULOSIS,4
13585,1898,189803,1898-01-16,1898-01-22,TN,NASHVILLE,DIPHTHERIA,1
13586,1898,189803,1898-01-16,1898-01-22,MA,NEW BEDFORD,WHOOPING COUGH,1
13587,1898,189802,1898-01-09,1898-01-15,LA,NEW ORLEANS,TUBERCULOSIS,21
13588,1898,189802,1898-01-09,1898-01-15,LA,NEW ORLEANS,TYPHOID FEVER,4
13589,1898,189803,1898-01-16,1898-01-22,LA,NEW ORLEANS,TUBERCULOSIS,16
13590,1898,189803,1898-01-16,1898-01-22,LA,NEW ORLEANS,TYPHOID FEVER,2
13591,1898,189803,1898-01-16,1898-01-22,NY,NEW YORK,TUBERCULOSIS,82
13592,1898,189803,1898-01-16,1898-01-22,NY,NEW YORK,TYPHOID FEVER,1
13593,1898,189803,1898-01-16,1898-01-22,NY,NEW YORK,SCARLET FEVER,23
13594,1898,189803,1898-01-16,1898-01-22,NY,NEW YORK,DIPHTHERIA,15
13595,1898,189803,1898-01-16,1898-01-22,NY,NEW YORK,WHOOPING COUGH,3
13596,1898,189803,1898-01-16,1898-01-22,NJ,ORANGE,TUBERCULOSIS,2
13597,1898,189803,1898-01-16,1898-01-22,MA,PALMER,TUBERCULOSIS,2
13598,1898,189803,1898-01-17,1898-01-23,VA,PETERSBURG,TUBERCULOSIS,3
13599,1898,189803,1898-01-16,1898-01-22,PA,PHILADELPHIA,TUBERCULOSIS,58
13600,1898,189803,1898-01-16,1898-01-22,PA,PHILADELPHIA,TYPHOID FEVER,23
13601,1898,189803,1898-01-16,1898-01-22,PA,PHILADELPHIA,SCARLET FEVER,2
13602,1898,189803,1898-01-16,1898-01-22,PA,PHILADELPHIA,DIPHTHERIA,20
13603,1898,189802,1898-01-09,1898-01-15,PA,PITTSBURGH,TUBERCULOSIS,7
13604,1898,189802,1898-01-09,1898-01-15,PA,PITTSBURGH,TYPHOID FEVER,3
13605,1898,189802,1898-01-09,1898-01-15,PA,PITTSBURGH,DIPHTHERIA,1
13606,1898,189803,1898-01-16,1898-01-22,ME,PORTLAND,TUBERCULOSIS,1
13607,1898,189802,1898-01-08,1898-01-14,PA,POTTSTOWN,TUBERCULOSIS,1
13608,1898,189802,1898-01-08,1898-01-14,PA,POTTSTOWN,DIPHTHERIA,1
13609,1898,189802,1898-01-09,1898-01-15,NY,POUGHKEEPSIE,TUBERCULOSIS,2
13610,1898,189803,1898-01-16,1898-01-22,RI,PROVIDENCE,TUBERCULOSIS,5
13611,1898,189803,1898-01-16,1898-01-22,RI,PROVIDENCE,DIPHTHERIA,1
13612,1898,189803,1898-01-18,1898-01-24,PA,READING,TYPHOID FEVER,1
13613,1898,189803,1898-01-18,1898-01-24,PA,READING,DIPHTHERIA,2
13614,1898,189802,1898-01-09,1898-01-15,MO,ST LOUIS,TUBERCULOSIS,24
13615,1898,189802,1898-01-09,1898-01-15,MO,ST LOUIS,TYPHOID FEVER,1
13616,1898,189802,1898-01-09,1898-01-15,MO,ST LOUIS,DIPHTHERIA,4
13617,1898,189802,1898-01-11,1898-01-17,CA,SAN DIEGO,TUBERCULOSIS,2
13618,1898,189802,1898-01-09,1898-01-15,CA,SAN FRANCISCO,TUBERCULOSIS,22
13619,1898,189802,1898-01-09,1898-01-15,CA,SAN FRANCISCO,TYPHOID FEVER,1
13620,1898,189802,1898-01-09,1898-01-15,CA,SAN FRANCISCO,SCARLET FEVER,1
13621,1898,189802,1898-01-09,1898-01-15,CA,SAN FRANCISCO,DIPHTHERIA,3
13622,1898,189803,1898-01-16,1898-01-22,PA,SCRANTON,DIPHTHERIA,4
13623,1898,189802,1898-01-09,1898-01-15,LA,SHREVEPORT,TUBERCULOSIS,1
13624,1898,189803,1898-01-16,1898-01-22,LA,SHREVEPORT,TUBERCULOSIS,3
13625,1898,189802,1898-01-11,1898-01-17,IL,SPRINGFIELD,TUBERCULOSIS,4
13626,1898,189802,1898-01-11,1898-01-17,IL,SPRINGFIELD,TYPHOID FEVER,1
13627,1898,189803,1898-01-18,1898-01-24,IL,SPRINGFIELD,TUBERCULOSIS,3
13628,1898,189802,1898-01-09,1898-01-15,NY,UTICA,TUBERCULOSIS,1
13629,1898,189802,1898-01-09,1898-01-15,NY,UTICA,TYPHOID FEVER,1
13630,1898,189802,1898-01-09,1898-01-15,DC,WASHINGTON,TUBERCULOSIS,12
13631,1898,189802,1898-01-09,1898-01-15,DC,WASHINGTON,TYPHOID FEVER,3
13632,1898,189802,1898-01-09,1898-01-15,DC,WASHINGTON,SCARLET FEVER,1
13633,1898,189802,1898-01-09,1898-01-15,DC,WASHINGTON,DIPHTHERIA,3
13634,1898,189802,1898-01-09,1898-01-15,DC,WASHINGTON,WHOOPING COUGH,1
13635,1898,189802,1898-01-09,1898-01-15,MA,WOBURN,TUBERCULOSIS,3
13636,1898,189803,1898-01-15,1898-01-21,NY,YONKERS,TUBERCULOSIS,3
13637,1898,189803,1898-01-15,1898-01-21,NY,YONKERS,TYPHOID FEVER,1
13638,1898,189802,1898-01-09,1898-01-15,OH,YOUNGSTOWN,TUBERCULOSIS,1
13639,1898,189803,1898-01-16,1898-01-22,OH,YOUNGSTOWN,WHOOPING COUGH,1
13640,1898,189804,1898-01-23,1898-01-29,PA,ALLEGHENY,TUBERCULOSIS,3
13641,1898,189804,1898-01-23,1898-01-29,PA,ALLEGHENY,TYPHOID FEVER,1
13642,1898,189804,1898-01-23,1898-01-29,MA,AMESBURY,DIPHTHERIA,1
13643,1898,189804,1898-01-23,1898-01-29,OH,ASHTABULA,DIPHTHERIA,1
13644,1898,189804,1898-01-23,1898-01-29,MD,BALTIMORE,TUBERCULOSIS,24
13645,1898,189804,1898-01-23,1898-01-29,MD,BALTIMORE,TYPHOID FEVER,3
13646,1898,189804,1898-01-23,1898-01-29,MD,BALTIMORE,DIPHTHERIA,4
13647,1898,189804,1898-01-23,1898-01-29,NY,BINGHAMTON,TUBERCULOSIS,2
13648,1898,189804,1898-01-23,1898-01-29,NY,BINGHAMTON,TYPHOID FEVER,2
13649,1898,189804,1898-01-23,1898-01-29,MA,BOSTON,TUBERCULOSIS,24
13650,1898,189804,1898-01-23,1898-01-29,MA,BOSTON,TYPHOID FEVER,4
13651,1898,189804,1898-01-23,1898-01-29,MA,BOSTON,SCARLET FEVER,1
13652,1898,189804,1898-01-23,1898-01-29,MA,BOSTON,DIPHTHERIA,5
13653,1898,189804,1898-01-23,1898-01-29,MA,BOSTON,WHOOPING COUGH,1
13654,1898,189802,1898-01-09,1898-01-15,TX,BROWNSVILLE,TUBERCULOSIS,1
13655,1898,189804,1898-01-23,1898-01-29,MA,CAMBRIDGE,TUBERCULOSIS,8
13656,1898,189804,1898-01-23,1898-01-29,MA,CAMBRIDGE,DIPHTHERIA,3
13657,1898,189803,1898-01-16,1898-01-22,IL,CHICAGO,TUBERCULOSIS,44
13658,1898,189803,1898-01-16,1898-01-22,IL,CHICAGO,TYPHOID FEVER,8
13659,1898,189803,1898-01-16,1898-01-22,IL,CHICAGO,DIPHTHERIA,17
13660,1898,189803,1898-01-16,1898-01-22,IL,CHICAGO,WHOOPING COUGH,2
13661,1898,189804,1898-01-23,1898-01-29,IL,CHICAGO,TUBERCULOSIS,34
13662,1898,189804,1898-01-23,1898-01-29,IL,CHICAGO,TYPHOID FEVER,7
13663,1898,189804,1898-01-23,1898-01-29,IL,CHICAGO,SCARLET FEVER,2
13664,1898,189804,1898-01-23,1898-01-29,IL,CHICAGO,DIPHTHERIA,23
13665,1898,189804,1898-01-23,1898-01-29,IL,CHICAGO,WHOOPING COUGH,5
13666,1898,189804,1898-01-22,1898-01-28,OH,CINCINNATI,TUBERCULOSIS,13
13667,1898,189804,1898-01-22,1898-01-28,OH,CINCINNATI,TYPHOID FEVER,2
13668,1898,189804,1898-01-22,1898-01-28,OH,CINCINNATI,DIPHTHERIA,1
13669,1898,189804,1898-01-22,1898-01-28,OH,CINCINNATI,WHOOPING COUGH,5
13670,1898,189804,1898-01-23,1898-01-29,OH,CLEVELAND,TUBERCULOSIS,6
13671,1898,189804,1898-01-23,1898-01-29,OH,CLEVELAND,TYPHOID FEVER,1
13672,1898,189804,1898-01-23,1898-01-29,OH,CLEVELAND,DIPHTHERIA,1
13673,1898,189804,1898-01-22,1898-01-28,OH,COLUMBUS,TUBERCULOSIS,7
13674,1898,189804,1898-01-22,1898-01-28,OH,DAYTON,TUBERCULOSIS,3
13675,1898,189802,1898-01-09,1898-01-15,CO,DENVER,TUBERCULOSIS,9
13676,1898,189802,1898-01-09,1898-01-15,CO,DENVER,TYPHOID FEVER,1
13677,1898,189803,1898-01-16,1898-01-22,CO,DENVER,TUBERCULOSIS,13
13678,1898,189803,1898-01-16,1898-01-22,CO,DENVER,TYPHOID FEVER,1
13679,1898,189804,1898-01-23,1898-01-29,MI,DETROIT,TUBERCULOSIS,8
13680,1898,189804,1898-01-23,1898-01-29,MI,DETROIT,WHOOPING COUGH,1
13681,1898,189804,1898-01-23,1898-01-29,NJ,ELIZABETH,SCARLET FEVER,1
13682,1898,189804,1898-01-23,1898-01-29,NJ,ELIZABETH,DIPHTHERIA,1
13683,1898,189803,1898-01-16,1898-01-22,PA,ERIE,TYPHOID FEVER,1
13684,1898,189804,1898-01-23,1898-01-29,PA,ERIE,TUBERCULOSIS,1
13685,1898,189803,1898-01-16,1898-01-22,MA,EVERETT,TUBERCULOSIS,2
13686,1898,189803,1898-01-16,1898-01-22,MA,EVERETT,DIPHTHERIA,1
13687,1898,189804,1898-01-23,1898-01-29,MA,FALL RIVER,TUBERCULOSIS,7
13688,1898,189803,1898-01-16,1898-01-22,MA,FITCHBURG,TUBERCULOSIS,1
13689,1898,189804,1898-01-23,1898-01-29,MI,GRAND RAPIDS,TUBERCULOSIS,2
13690,1898,189804,1898-01-23,1898-01-29,MI,GRAND RAPIDS,TYPHOID FEVER,1
13691,1898,189804,1898-01-23,1898-01-29,MI,GRAND RAPIDS,DIPHTHERIA,1
13692,1898,189804,1898-01-23,1898-01-29,FL,JACKSONVILLE,TUBERCULOSIS,1
13693,1898,189803,1898-01-17,1898-01-23,NJ,JERSEY CITY,TUBERCULOSIS,2
13694,1898,189803,1898-01-17,1898-01-23,NJ,JERSEY CITY,TYPHOID FEVER,1
13695,1898,189803,1898-01-17,1898-01-23,NJ,JERSEY CITY,DIPHTHERIA,2
13696,1898,189804,1898-01-24,1898-01-30,NJ,JERSEY CITY,TUBERCULOSIS,12
13697,1898,189804,1898-01-24,1898-01-30,NJ,JERSEY CITY,TYPHOID FEVER,7
13698,1898,189804,1898-01-24,1898-01-30,NJ,JERSEY CITY,SCARLET FEVER,2
13699,1898,189804,1898-01-24,1898-01-30,NJ,JERSEY CITY,DIPHTHERIA,9
13700,1898,189803,1898-01-16,1898-01-22,PA,JOHNSTOWN,TUBERCULOSIS,2
13701,1898,189804,1898-01-23,1898-01-29,MI,KALAMAZOO,TUBERCULOSIS,1
13702,1898,189804,1898-01-23,1898-01-29,MA,LOWELL,TUBERCULOSIS,3
13703,1898,189804,1898-01-23,1898-01-29,VA,LYNCHBURG,TUBERCULOSIS,2
13704,1898,189803,1898-01-16,1898-01-22,PA,MCKEESPORT,TUBERCULOSIS,1
13705,1898,189804,1898-01-23,1898-01-29,NH,MANCHESTER,TUBERCULOSIS,2
13706,1898,189804,1898-01-23,1898-01-29,NH,MANCHESTER,SCARLET FEVER,1
13707,1898,189804,1898-01-23,1898-01-29,NH,MANCHESTER,DIPHTHERIA,2
13708,1898,189804,1898-01-23,1898-01-29,TN,MEMPHIS,TUBERCULOSIS,4
13709,1898,189804,1898-01-23,1898-01-29,TN,MEMPHIS,TYPHOID FEVER,1
13710,1898,189803,1898-01-16,1898-01-22,IN,MICHIGAN CITY,WHOOPING COUGH,1
13711,1898,189803,1898-01-17,1898-01-23,NY,MIDDLETOWN,TUBERCULOSIS,1
13712,1898,189803,1898-01-16,1898-01-22,WI,MILWAUKEE,TUBERCULOSIS,3
13713,1898,189803,1898-01-16,1898-01-22,WI,MILWAUKEE,DIPHTHERIA,2
